TimeGenerated,DeviceName,ActionType,Query,RawData
"Aug 14, 2026 6:20:27 PM",corp-na01-bp123na,Query, ALTER TABLE `customer` DROP FOREIGN KEY `fk_customer_address`,2026-08-15T00:20:27.519375Z    45 Query ALTER TABLE `customer` DROP FOREIGN KEY `fk_customer_address`
"Aug 14, 2026 6:20:27 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'customer' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:27.319628Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'customer' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:27 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'film' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:26.913769Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'film' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:27 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'country' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:27.625211Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'country' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:27 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'city' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:27.719097Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'city' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:27 PM",corp-na01-bp123na,Query, ALTER TABLE `customer` DROP FOREIGN KEY `fk_customer_store`,2026-08-15T00:20:27.412987Z    45 Query ALTER TABLE `customer` DROP FOREIGN KEY `fk_customer_store`
"Aug 14, 2026 6:20:26 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'film_text' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:26.009286Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'film_text' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:26 PM",corp-na01-bp123na,Query, ALTER TABLE `film_actor` DROP FOREIGN KEY `fk_film_actor_film`,2026-08-15T00:20:26.698707Z    45 Query ALTER TABLE `film_actor` DROP FOREIGN KEY `fk_film_actor_film`
"Aug 14, 2026 6:20:26 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'film_actor' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:26.604815Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'film_actor' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:26 PM",corp-na01-bp123na,Query, ALTER TABLE `inventory` DROP FOREIGN KEY `fk_inventory_film`,2026-08-15T00:20:25.899778Z    45 Query ALTER TABLE `inventory` DROP FOREIGN KEY `fk_inventory_film`
"Aug 14, 2026 6:20:26 PM",corp-na01-bp123na,Query, ALTER TABLE `film_actor` DROP FOREIGN KEY `fk_film_actor_actor`,2026-08-15T00:20:26.805609Z    45 Query ALTER TABLE `film_actor` DROP FOREIGN KEY `fk_film_actor_actor`
"Aug 14, 2026 6:20:26 PM",corp-na01-bp123na,Query, ALTER TABLE `film_category` DROP FOREIGN KEY `fk_film_category_film`,2026-08-15T00:20:26.289882Z    45 Query ALTER TABLE `film_category` DROP FOREIGN KEY `fk_film_category_film`
"Aug 14, 2026 6:20:26 PM",corp-na01-bp123na,Query, ALTER TABLE `film_category` DROP FOREIGN KEY `fk_film_category_category`,2026-08-15T00:20:26.396369Z    45 Query ALTER TABLE `film_category` DROP FOREIGN KEY `fk_film_category_category`
"Aug 14, 2026 6:20:26 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'film_list' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:26.102994Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'film_list' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:26 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'film_category' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:26.196402Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'film_category' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:25 PM",corp-na01-bp123na,Query, ALTER TABLE `payment` DROP FOREIGN KEY `fk_payment_customer`,2026-08-15T00:20:25.389013Z    45 Query ALTER TABLE `payment` DROP FOREIGN KEY `fk_payment_customer`
"Aug 14, 2026 6:20:25 PM",corp-na01-bp123na,Query, ALTER TABLE `rental` DROP FOREIGN KEY `fk_rental_customer`,2026-08-15T00:20:24.960331Z    45 Query ALTER TABLE `rental` DROP FOREIGN KEY `fk_rental_customer`
"Aug 14, 2026 6:20:25 PM",corp-na01-bp123na,Query, ALTER TABLE `payment` DROP FOREIGN KEY `fk_payment_staff`,2026-08-15T00:20:25.161282Z    45 Query ALTER TABLE `payment` DROP FOREIGN KEY `fk_payment_staff`
"Aug 14, 2026 6:20:25 PM",corp-na01-bp123na,Query, ALTER TABLE `inventory` DROP FOREIGN KEY `fk_inventory_store`,2026-08-15T00:20:25.777381Z    45 Query ALTER TABLE `inventory` DROP FOREIGN KEY `fk_inventory_store`
"Aug 14, 2026 6:20:25 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'payment' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:25.067932Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'payment' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:25 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'inventory' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:25.683832Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'inventory' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:25 PM",corp-na01-bp123na,Query, ALTER TABLE `payment` DROP FOREIGN KEY `fk_payment_rental`,2026-08-15T00:20:25.283377Z    45 Query ALTER TABLE `payment` DROP FOREIGN KEY `fk_payment_rental`
"Aug 14, 2026 6:20:25 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'language' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:25.589594Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'language' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:25 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'nicer_but_slower_film_list' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:25.495006Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'nicer_but_slower_film_list' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:24 PM",corp-na01-bp123na,Query, ALTER TABLE `staff` DROP FOREIGN KEY `fk_staff_store`,2026-08-15T00:20:24.171352Z    45 Query ALTER TABLE `staff` DROP FOREIGN KEY `fk_staff_store`
"Aug 14, 2026 6:20:24 PM",corp-na01-bp123na,Query, ALTER TABLE `staff` DROP FOREIGN KEY `fk_staff_address`,2026-08-15T00:20:24.281827Z    45 Query ALTER TABLE `staff` DROP FOREIGN KEY `fk_staff_address`
"Aug 14, 2026 6:20:24 PM",corp-na01-bp123na,Query, ALTER TABLE `rental` DROP FOREIGN KEY `fk_rental_staff`,2026-08-15T00:20:24.673007Z    45 Query ALTER TABLE `rental` DROP FOREIGN KEY `fk_rental_staff`
"Aug 14, 2026 6:20:24 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'sales_by_store' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:24.391107Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'sales_by_store' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:24 PM",corp-na01-bp123na,Query, ALTER TABLE `store` DROP FOREIGN KEY `fk_store_address`,2026-08-15T00:20:23.867140Z    45 Query ALTER TABLE `store` DROP FOREIGN KEY `fk_store_address`
"Aug 14, 2026 6:20:24 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'rental' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:24.579752Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'rental' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:24 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'sales_by_film_category' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:24.486351Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'sales_by_film_category' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:24 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'staff_list' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:23.984012Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'staff_list' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:24 PM",corp-na01-bp123na,Query, ALTER TABLE `rental` DROP FOREIGN KEY `fk_rental_inventory`,2026-08-15T00:20:24.814840Z    45 Query ALTER TABLE `rental` DROP FOREIGN KEY `fk_rental_inventory`
"Aug 14, 2026 6:20:24 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'staff' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:24.077582Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'staff' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:23 PM",corp-na01-bp123na,Query, ALTER TABLE `store` DROP FOREIGN KEY `fk_store_staff`,2026-08-15T00:20:23.732733Z    45 Query ALTER TABLE `store` DROP FOREIGN KEY `fk_store_staff`
"Aug 14, 2026 6:20:23 PM",corp-na01-bp123na,Query, SHOW TABLES,2026-08-15T00:20:23.545029Z    45 Query SHOW TABLES
"Aug 14, 2026 6:20:23 PM",corp-na01-bp123na,Query," SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'store' AND REFERENCED_TABLE_NAME IS NOT NULL","2026-08-15T00:20:23.639237Z    45 Query SELECT TABLE_NAME, COLUMN_NAME, CONSTRAINT_NAME, REFERENCED_TABLE_NAME, REFERENCED_COLUMN_NAME FROM information_schema.KEY_COLUMN_USAGE WHERE TABLE_SCHEMA = 'sakila' AND TABLE_NAME = 'store' AND REFERENCED_TABLE_NAME IS NOT NULL"
"Aug 14, 2026 6:20:23 PM",corp-na01-bp123na,Query, SELECT * FROM store LIMIT 10,2026-08-15T00:20:23.305827Z    91 Query SELECT * FROM store LIMIT 10
"Aug 14, 2026 6:20:23 PM",corp-na01-bp123na,Query, USE `sakila`,2026-08-15T00:20:23.442365Z    45 Query USE `sakila`
"Aug 14, 2026 6:20:22 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'store'","2026-08-15T00:20:22.222859Z    90 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'store'"
"Aug 14, 2026 6:20:22 PM",corp-na01-bp123na,Query," SELECT /*!40001 SQL_NO_CACHE */ `store_id`, `manager_staff_id`, `address_id`, `last_update` FROM `store` WHERE 1 LIMIT 10","2026-08-15T00:20:22.597154Z    90 Query SELECT /*!40001 SQL_NO_CACHE */ `store_id`, `manager_staff_id`, `address_id`, `last_update` FROM `store` WHERE 1 LIMIT 10"
"Aug 14, 2026 6:20:22 PM",corp-na01-bp123na,Query, SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'store',2026-08-15T00:20:22.129365Z    90 Query SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'store'
"Aug 14, 2026 6:20:22 PM",corp-na01-bp123na,Query," SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('store')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME","2026-08-15T00:20:21.754262Z    90 Query SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('store')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:20:22 PM",corp-na01-bp123na,Query," select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='store' order by ordinal_position","2026-08-15T00:20:22.503209Z    90 Query select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='store' order by ordinal_position"
"Aug 14, 2026 6:20:22 PM",corp-na01-bp123na,Query, set optimizer_switch=default,2026-08-15T00:20:21.848205Z    90 Query set optimizer_switch=default
"Aug 14, 2026 6:20:22 PM",corp-na01-bp123na,Query, SET SQL_QUOTE_SHOW_CREATE=1,2026-08-15T00:20:22.410119Z    90 Query SET SQL_QUOTE_SHOW_CREATE=1
"Aug 14, 2026 6:20:22 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'store'","2026-08-15T00:20:22.316533Z    90 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'store'"
"Aug 14, 2026 6:20:22 PM",corp-na01-bp123na,Query, SHOW VARIABLES LIKE 'lower_case_table_names',2026-08-15T00:20:22.035378Z    90 Query SHOW VARIABLES LIKE 'lower_case_table_names'
"Aug 14, 2026 6:20:21 PM",corp-na01-bp123na,Query, /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */,2026-08-15T00:20:21.379458Z    90 Query /*M!100100 SET @@MAX_STATEMENT_TIME=0.000000 */
"Aug 14, 2026 6:20:21 PM",corp-na01-bp123na,Query, set optimizer_switch='semijoin=off',2026-08-15T00:20:21.565486Z    90 Query set optimizer_switch='semijoin=off'
"Aug 14, 2026 6:20:21 PM",corp-na01-bp123na,Query," SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('store'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME","2026-08-15T00:20:21.658535Z    90 Query SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='sakila' AND TABLE_NAME IN ('store'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME"
"Aug 14, 2026 6:20:21 PM",corp-na01-bp123na,Query, /*!40100 SET @@SQL_MODE='' */,2026-08-15T00:20:21.286572Z    90 Query /*!40100 SET @@SQL_MODE='' */
"Aug 14, 2026 6:20:21 PM",corp-na01-bp123na,Query, /*M!100100 SET WAIT_TIMEOUT=DEFAULT */,2026-08-15T00:20:21.472600Z    90 Query /*M!100100 SET WAIT_TIMEOUT=DEFAULT */
"Aug 14, 2026 6:20:20 PM",corp-na01-bp123na,Query," select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='staff_list' order by ordinal_position","2026-08-15T00:20:19.921459Z    88 Query select column_name, extra, generation_expression, data_type from information_schema.columns where table_schema=database() and table_name='staff_list' order by ordinal_position"
"Aug 14, 2026 6:20:20 PM",corp-na01-bp123na,Query, SELECT * FROM staff_list LIMIT 10,2026-08-15T00:20:20.592151Z    89 Query SELECT * FROM staff_list LIMIT 10
"Aug 14, 2026 6:20:19 PM",corp-na01-bp123na,Query, set optimizer_switch=default,2026-08-15T00:20:19.268390Z    88 Query set optimizer_switch=default
"Aug 14, 2026 6:20:19 PM",corp-na01-bp123na,Query," SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'staff_list'","2026-08-15T00:20:19.735233Z    88 Query SELECT engine, table_type FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'staff_list'"
"Aug 14, 2026 6:20:19 PM",corp-na01-bp123na,Query, SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'staff_list',2026-08-15T00:20:19.547704Z    88 Query SELECT table_name FROM INFORMATION_SCHEMA.TABLES WHERE table_schema = DATABASE() AND table_name = 'staff_list'
"Aug 14, 2026 6:20:19 PM",corp-na01-bp123na,Query, SET SQL_QUOTE_SHOW_CREATE=1,2026-08-15T00:20:19.828677Z    88 Query SET SQL_QUOTE_SHOW_CREATE=1
"Aug 14, 2026 6:20:19 PM",corp-na01-bp123na,Query, set optimizer_switch='semijoin=off',2026-08-15T00:20:18.984528Z    88 Query set optimizer_switch='semijoin=off'
"Aug 14, 2026 6:20:19 PM",corp-na01-bp123na,Query, /*M!100100 SET WAIT_TIMEOUT=DEFAULT */,2026-08-15T00:20:18.891756Z    88 Query /*M!100100 SET WAIT_TIMEOUT=DEFAULT */
